Date,Created_at
99/05/05,2019-09-20 23:47:05.489048
99/05/06,2019-09-20 23:47:05.492927
99/05/07,2019-09-20 23:47:05.499955
99/05/10,2019-09-20 23:47:05.505474
99/05/11,2019-09-20 23:47:05.511415
99/05/12,2019-09-20 23:47:05.517309
99/05/13,2019-09-20 23:47:05.537600
99/05/14,2019-09-20 23:47:05.542949
99/05/17,2019-09-20 23:47:05.548297
99/05/18,2019-09-20 23:47:05.553242
99/05/19,2019-09-20 23:47:05.558545
99/05/20,2019-09-20 23:47:05.562250
99/05/21,2019-09-20 23:47:05.568848
99/05/24,2019-09-20 23:47:05.574070
99/05/25,2019-09-20 23:47:05.580542
99/05/26,2019-09-20 23:47:05.591755
99/05/27,2019-09-20 23:47:05.597818
99/05/28,2019-09-20 23:47:05.601911
99/05/31,2019-09-20 23:47:05.607215
99/06/01,2019-09-20 23:47:05.614070
99/06/02,2019-09-20 23:47:05.617676
99/06/03,2019-09-20 23:47:05.637614
99/06/04,2019-09-20 23:47:05.642173
99/06/07,2019-09-20 23:47:05.662193
99/06/08,2019-09-20 23:47:05.670248
99/06/09,2019-09-20 23:47:05.675796
99/06/10,2019-09-20 23:47:05.679200
99/06/11,2019-09-20 23:47:05.698304
99/06/14,2019-09-20 23:47:05.703943
99/06/15,2019-09-20 23:47:05.768885
99/06/17,2019-09-20 23:47:05.772843
99/06/18,2019-09-20 23:47:05.784856
99/06/21,2019-09-20 23:47:05.788247
99/06/22,2019-09-20 23:47:05.792193
99/06/23,2019-09-20 23:47:05.794800
99/06/24,2019-09-20 23:47:05.798012
99/06/25,2019-09-20 23:47:05.801700
99/06/28,2019-09-20 23:47:05.804787
99/06/29,2019-09-20 23:47:05.808515
99/06/30,2019-09-20 23:47:05.811620
99/07/01,2019-09-20 23:47:05.814889
99/07/02,2019-09-20 23:47:05.818716
99/07/05,2019-09-20 23:47:05.820874
99/07/06,2019-09-20 23:47:05.825218
99/07/07,2019-09-20 23:47:05.830129
99/07/08,2019-09-20 23:47:05.833447
99/07/09,2019-09-20 23:47:05.836289
99/07/12,2019-09-20 23:47:05.840381
99/07/13,2019-09-20 23:47:05.844136
99/07/14,2019-09-20 23:47:05.846618
99/07/15,2019-09-20 23:47:05.849891
99/07/16,2019-09-20 23:47:05.852472
99/07/19,2019-09-20 23:47:05.857753
99/07/20,2019-09-20 23:47:05.866743
99/07/21,2019-09-20 23:47:05.871676
99/07/22,2019-09-20 23:47:05.876519
99/07/23,2019-09-20 23:47:05.880580
99/07/26,2019-09-20 23:47:05.884729
99/07/27,2019-09-20 23:47:05.888291
99/07/28,2019-09-20 23:47:05.892832
99/07/29,2019-09-20 23:47:05.911099
99/07/30,2019-09-20 23:47:05.915159
99/08/02,2019-09-20 23:47:05.918699
99/08/03,2019-09-20 23:47:05.921526
99/08/04,2019-09-20 23:47:05.924788
99/08/05,2019-09-20 23:47:05.928381
99/08/06,2019-09-20 23:47:05.932102
99/08/09,2019-09-20 23:47:05.936196
99/08/10,2019-09-20 23:47:05.939239
99/08/11,2019-09-20 23:47:05.943500
99/08/12,2019-09-20 23:47:05.946700
99/08/13,2019-09-20 23:47:05.951170
99/08/16,2019-09-20 23:47:05.954171
99/08/17,2019-09-20 23:47:05.959229
99/08/18,2019-09-20 23:47:05.962610
99/08/19,2019-09-20 23:47:05.965775
99/08/20,2019-09-20 23:47:05.968985
99/08/23,2019-09-20 23:47:05.972062
99/08/24,2019-09-20 23:47:05.976107
99/08/25,2019-09-20 23:47:05.979238
99/08/26,2019-09-20 23:47:05.982760
99/08/27,2019-09-20 23:47:05.986413
99/08/30,2019-09-20 23:47:05.991657
99/08/31,2019-09-20 23:47:05.995786
99/09/01,2019-09-20 23:47:05.999248
99/09/02,2019-09-20 23:47:06.003551
99/09/03,2019-09-20 23:47:06.008938
99/09/06,2019-09-20 23:47:06.012584
99/09/07,2019-09-20 23:47:06.017026
99/09/08,2019-09-20 23:47:06.020221
99/09/09,2019-09-20 23:47:06.023671
99/09/10,2019-09-20 23:47:06.028114
99/09/13,2019-09-20 23:47:06.031957
99/09/14,2019-09-20 23:47:06.035901
99/09/15,2019-09-20 23:47:06.039730
99/09/16,2019-09-20 23:47:06.043415
99/09/17,2019-09-20 23:47:06.046158
99/09/20,2019-09-20 23:47:06.050353
99/09/21,2019-09-20 23:47:06.054432
99/09/23,2019-09-20 23:47:06.059211
99/09/24,2019-09-20 23:47:06.063726
99/09/27,2019-09-20 23:47:06.067639
99/09/28,2019-09-20 23:47:06.071016
99/09/29,2019-09-20 23:47:06.075816
99/09/30,2019-09-20 23:47:06.078981
99/10/01,2019-09-20 23:47:06.082796
99/10/04,2019-09-20 23:47:06.088528
99/10/05,2019-09-20 23:47:06.092424
99/10/06,2019-09-20 23:47:06.095507
99/10/07,2019-09-20 23:47:06.098189
99/10/08,2019-09-20 23:47:06.101669
99/10/11,2019-09-20 23:47:06.105470
99/10/12,2019-09-20 23:47:06.112366
99/10/13,2019-09-20 23:47:06.118841
99/10/14,2019-09-20 23:47:06.122260
99/10/15,2019-09-20 23:47:06.155160
99/10/18,2019-09-20 23:47:06.166871
99/10/19,2019-09-20 23:47:06.172369
99/10/20,2019-09-20 23:47:06.177804
99/10/21,2019-09-20 23:47:06.189479
99/10/22,2019-09-20 23:47:06.193206
99/10/25,2019-09-20 23:47:06.200942
99/10/26,2019-09-20 23:47:06.218857
99/10/27,2019-09-20 23:47:06.223234
99/10/28,2019-09-20 23:47:06.230056
99/10/29,2019-09-20 23:47:06.236175
99/11/01,2019-09-20 23:47:06.243130
99/11/02,2019-09-20 23:47:06.252164
99/11/03,2019-09-20 23:47:06.262968
99/11/04,2019-09-20 23:47:06.277191
99/11/05,2019-09-20 23:47:06.281788
99/11/08,2019-09-20 23:47:06.286732
99/11/09,2019-09-20 23:47:06.293011
99/11/10,2019-09-20 23:47:06.301267
99/11/11,2019-09-20 23:47:06.305695
99/11/12,2019-09-20 23:47:06.310291
99/11/15,2019-09-20 23:47:06.316479
99/11/16,2019-09-20 23:47:06.320507
99/11/17,2019-09-20 23:47:06.329000
99/11/18,2019-09-20 23:47:06.339485
99/11/19,2019-09-20 23:47:06.345018
99/11/22,2019-09-20 23:47:06.353248
99/11/23,2019-09-20 23:47:06.356459
99/11/24,2019-09-20 23:47:06.361629
99/11/25,2019-09-20 23:47:06.367816
99/11/26,2019-09-20 23:47:06.370988
99/11/29,2019-09-20 23:47:06.377313
99/11/30,2019-09-20 23:47:06.381982
99/12/01,2019-09-20 23:47:06.387606
99/12/02,2019-09-20 23:47:06.392177
99/12/03,2019-09-20 23:47:06.396405
99/12/06,2019-09-20 23:47:06.401288
99/12/07,2019-09-20 23:47:06.420724
99/12/08,2019-09-20 23:47:06.434952
99/12/09,2019-09-20 23:47:06.442456
99/12/10,2019-09-20 23:47:06.460673
99/12/13,2019-09-20 23:47:06.476505
99/12/14,2019-09-20 23:47:06.486117
99/12/15,2019-09-20 23:47:06.491558
99/12/16,2019-09-20 23:47:06.495980
99/12/17,2019-09-20 23:47:06.501068
99/12/20,2019-09-20 23:47:06.505620
99/12/21,2019-09-20 23:47:06.512983
99/12/22,2019-09-20 23:47:06.517949
99/12/23,2019-09-20 23:47:06.524895
99/12/24,2019-09-20 23:47:06.530039
99/12/27,2019-09-20 23:47:06.534876
99/12/28,2019-09-20 23:47:06.539298
99/12/29,2019-09-20 23:47:06.545326
99/12/30,2019-09-20 23:47:06.549101
99/12/31,2019-09-20 23:47:06.553717
100/01/03,2019-09-20 23:47:06.556732
100/01/04,2019-09-20 23:47:06.561900
100/01/05,2019-09-20 23:47:06.565270
100/01/06,2019-09-20 23:47:06.579298
100/01/07,2019-09-20 23:47:06.585916
100/01/10,2019-09-20 23:47:06.591877
100/01/11,2019-09-20 23:47:06.595235
100/01/12,2019-09-20 23:47:06.600301
100/01/13,2019-09-20 23:47:06.604285
100/01/14,2019-09-20 23:47:06.620908
100/01/17,2019-09-20 23:47:06.624703
100/01/18,2019-09-20 23:47:06.629487
100/01/19,2019-09-20 23:47:06.635574
100/01/20,2019-09-20 23:47:06.639900
100/01/21,2019-09-20 23:47:06.645865
100/01/24,2019-09-20 23:47:06.652832
100/01/25,2019-09-20 23:47:06.657103
100/01/26,2019-09-20 23:47:06.662331
100/01/27,2019-09-20 23:47:06.666560
100/01/28,2019-09-20 23:47:06.672240
100/02/08,2019-09-20 23:47:06.678059
100/02/09,2019-09-20 23:47:06.683805
100/02/10,2019-09-20 23:47:06.687150
100/02/11,2019-09-20 23:47:06.692064
100/02/14,2019-09-20 23:47:06.696972
100/02/15,2019-09-20 23:47:06.702545
100/02/16,2019-09-20 23:47:06.710002
100/02/17,2019-09-20 23:47:06.713402
100/02/18,2019-09-20 23:47:06.719891
100/02/21,2019-09-20 23:47:06.725821
100/02/22,2019-09-20 23:47:06.747007
100/02/23,2019-09-20 23:47:06.754027
100/02/24,2019-09-20 23:47:06.763876
100/02/25,2019-09-20 23:47:06.771383
100/03/01,2019-09-20 23:47:06.779649
100/03/02,2019-09-20 23:47:06.800014
100/03/03,2019-09-20 23:47:06.804496
100/03/04,2019-09-20 23:47:06.809894
100/03/07,2019-09-20 23:47:06.815044
100/03/08,2019-09-20 23:47:06.819338
100/03/09,2019-09-20 23:47:06.824727
100/03/10,2019-09-20 23:47:06.834980
100/03/11,2019-09-20 23:47:06.838929
100/03/14,2019-09-20 23:47:06.844511
100/03/15,2019-09-20 23:47:06.856116
100/03/16,2019-09-20 23:47:06.861476
100/03/17,2019-09-20 23:47:06.866374
100/03/18,2019-09-20 23:47:06.872223
100/03/21,2019-09-20 23:47:06.876683
100/03/22,2019-09-20 23:47:06.881469
100/03/23,2019-09-20 23:47:06.887529
100/03/24,2019-09-20 23:47:06.892316
100/03/25,2019-09-20 23:47:06.896813
100/03/28,2019-09-20 23:47:06.902344
100/03/29,2019-09-20 23:47:06.906480
100/03/30,2019-09-20 23:47:06.909719
100/03/31,2019-09-20 23:47:06.914847
100/04/01,2019-09-20 23:47:06.918568
100/04/06,2019-09-20 23:47:06.923972
100/04/07,2019-09-20 23:47:06.927264
100/04/08,2019-09-20 23:47:06.933085
100/04/11,2019-09-20 23:47:06.936343
100/04/12,2019-09-20 23:47:06.943011
100/04/13,2019-09-20 23:47:06.950513
100/04/14,2019-09-20 23:47:06.960581
100/04/15,2019-09-20 23:47:06.968708
100/04/18,2019-09-20 23:47:06.973786
100/04/19,2019-09-20 23:47:06.985458
100/04/20,2019-09-20 23:47:06.996002
100/04/21,2019-09-20 23:47:07.006829
100/04/22,2019-09-20 23:47:07.019199
100/04/25,2019-09-20 23:47:07.030150
100/04/26,2019-09-20 23:47:07.038600
100/04/27,2019-09-20 23:47:07.112122
100/04/28,2019-09-20 23:47:07.118090
100/04/29,2019-09-20 23:47:07.151930
100/05/03,2019-09-20 23:47:07.168677
100/05/04,2019-09-20 23:47:07.175855
100/05/05,2019-09-20 23:47:07.187188
100/05/06,2019-09-20 23:47:07.203739
100/05/09,2019-09-20 23:47:07.245668
100/05/10,2019-09-20 23:47:07.257176
100/05/11,2019-09-20 23:47:07.272373
100/05/12,2019-09-20 23:47:07.295453
100/05/13,2019-09-20 23:47:07.301349
100/05/16,2019-09-20 23:47:07.310595
100/05/17,2019-09-20 23:47:07.321172
100/05/18,2019-09-20 23:47:07.328660
100/05/19,2019-09-20 23:47:07.344398
100/05/20,2019-09-20 23:47:07.352181
100/05/23,2019-09-20 23:47:07.362564
100/05/24,2019-09-20 23:47:07.371594
100/05/25,2019-09-20 23:47:07.379194
100/05/26,2019-09-20 23:47:07.388039
100/05/27,2019-09-20 23:47:07.403367
100/05/30,2019-09-20 23:47:07.414076
100/05/31,2019-09-20 23:47:07.427087
100/06/01,2019-09-20 23:47:07.434766
100/06/02,2019-09-20 23:47:07.444486
100/06/03,2019-09-20 23:47:07.457207
100/06/07,2019-09-20 23:47:07.468353
100/06/08,2019-09-20 23:47:07.476413
100/06/09,2019-09-20 23:47:07.485254
100/06/10,2019-09-20 23:47:07.492073
100/06/13,2019-09-20 23:47:07.505167
100/06/14,2019-09-20 23:47:07.521954
100/06/15,2019-09-20 23:47:07.535911
100/06/16,2019-09-20 23:47:07.545881
100/06/17,2019-09-20 23:47:07.553281
100/06/20,2019-09-20 23:47:07.570446
100/06/21,2019-09-20 23:47:07.577103
100/06/22,2019-09-20 23:47:07.586297
100/06/23,2019-09-20 23:47:07.595698
100/06/24,2019-09-20 23:47:07.606577
100/06/27,2019-09-20 23:47:07.638651
100/06/28,2019-09-20 23:47:07.667659
100/06/29,2019-09-20 23:47:07.675065
100/06/30,2019-09-20 23:47:07.685746
100/07/01,2019-09-20 23:47:07.693401
100/07/04,2019-09-20 23:47:07.736924
100/07/05,2019-09-20 23:47:07.743885
100/07/06,2019-09-20 23:47:07.754890
100/07/07,2019-09-20 23:47:07.768924
100/07/08,2019-09-20 23:47:07.776326
100/07/11,2019-09-20 23:47:07.784759
100/07/12,2019-09-20 23:47:07.790622
100/07/13,2019-09-20 23:47:07.797557
100/07/14,2019-09-20 23:47:07.812478
100/07/15,2019-09-20 23:47:07.823731
100/07/18,2019-09-20 23:47:07.830012
100/07/19,2019-09-20 23:47:07.840223
100/07/20,2019-09-20 23:47:07.851139
100/07/21,2019-09-20 23:47:07.858444
100/07/22,2019-09-20 23:47:07.879213
100/07/25,2019-09-20 23:47:07.893536
100/07/26,2019-09-20 23:47:07.904554
100/07/27,2019-09-20 23:47:07.928751
100/07/28,2019-09-20 23:47:07.940700
100/07/29,2019-09-20 23:47:07.947857
100/08/01,2019-09-20 23:47:07.958015
100/08/02,2019-09-20 23:47:07.967865
100/08/03,2019-09-20 23:47:07.976277
100/08/04,2019-09-20 23:47:07.986031
100/08/05,2019-09-20 23:47:07.991116
100/08/08,2019-09-20 23:47:07.994903
100/08/09,2019-09-20 23:47:08.023239
100/08/10,2019-09-20 23:47:08.127440
100/08/11,2019-09-20 23:47:08.139485
100/08/12,2019-09-20 23:47:08.170898
100/08/15,2019-09-20 23:47:08.176915
100/08/16,2019-09-20 23:47:08.184674
100/08/17,2019-09-20 23:47:08.191077
100/08/18,2019-09-20 23:47:08.201321
100/08/19,2019-09-20 23:47:08.208542
100/08/22,2019-09-20 23:47:08.214507
100/08/23,2019-09-20 23:47:08.224348
100/08/24,2019-09-20 23:47:08.235786
100/08/25,2019-09-20 23:47:08.254415
100/08/26,2019-09-20 23:47:08.261912
100/08/29,2019-09-20 23:47:08.278349
100/08/30,2019-09-20 23:47:08.288531
100/08/31,2019-09-20 23:47:08.298850
100/09/01,2019-09-20 23:47:08.306425
100/09/02,2019-09-20 23:47:08.311812
100/09/05,2019-09-20 23:47:08.319211
100/09/06,2019-09-20 23:47:08.327167
100/09/07,2019-09-20 23:47:08.335991
100/09/08,2019-09-20 23:47:08.343984
100/09/09,2019-09-20 23:47:08.350899
100/09/13,2019-09-20 23:47:08.379427
100/09/14,2019-09-20 23:47:08.392773
100/09/15,2019-09-20 23:47:08.411971
100/09/16,2019-09-20 23:47:08.424938
100/09/19,2019-09-20 23:47:08.431216
100/09/20,2019-09-20 23:47:08.438899
100/09/21,2019-09-20 23:47:08.444919
100/09/22,2019-09-20 23:47:08.450259
100/09/23,2019-09-20 23:47:08.458051
100/09/26,2019-09-20 23:47:08.463956
100/09/27,2019-09-20 23:47:08.474380
100/09/28,2019-09-20 23:47:08.486727
100/09/29,2019-09-20 23:47:08.506983
100/09/30,2019-09-20 23:47:08.515706
100/10/03,2019-09-20 23:47:08.538551
100/10/04,2019-09-20 23:47:08.544394
100/10/05,2019-09-20 23:47:08.555698
100/10/06,2019-09-20 23:47:08.562225
100/10/07,2019-09-20 23:47:08.573191
100/10/11,2019-09-20 23:47:08.580466
100/10/12,2019-09-20 23:47:08.592147
100/10/13,2019-09-20 23:47:08.606153
100/10/14,2019-09-20 23:47:08.613029
100/10/17,2019-09-20 23:47:08.620949
100/10/18,2019-09-20 23:47:08.629552
100/10/19,2019-09-20 23:47:08.640154
100/10/20,2019-09-20 23:47:08.647047
100/10/21,2019-09-20 23:47:08.656363
100/10/24,2019-09-20 23:47:08.664003
100/10/25,2019-09-20 23:47:08.674564
100/10/26,2019-09-20 23:47:08.681041
100/10/27,2019-09-20 23:47:08.688273
100/10/28,2019-09-20 23:47:08.694446
100/10/31,2019-09-20 23:47:08.700429
100/11/01,2019-09-20 23:47:08.736449
100/11/02,2019-09-20 23:47:08.793504
100/11/03,2019-09-20 23:47:08.808770
100/11/04,2019-09-20 23:47:08.814539
100/11/07,2019-09-20 23:47:08.827256
100/11/08,2019-09-20 23:47:08.831169
100/11/09,2019-09-20 23:47:08.841837
100/11/10,2019-09-20 23:47:08.872339
100/11/11,2019-09-20 23:47:08.885371
100/11/14,2019-09-20 23:47:08.889894
100/11/15,2019-09-20 23:47:08.893672
100/11/16,2019-09-20 23:47:08.900358
100/11/17,2019-09-20 23:47:08.919789
100/11/18,2019-09-20 23:47:08.925970
100/11/21,2019-09-20 23:47:08.930891
100/11/22,2019-09-20 23:47:08.937250
100/11/23,2019-09-20 23:47:08.942681
100/11/24,2019-09-20 23:47:08.945471
100/11/25,2019-09-20 23:47:08.948451
100/11/28,2019-09-20 23:47:08.952205
100/11/29,2019-09-20 23:47:08.956224
100/11/30,2019-09-20 23:47:08.959620
100/12/01,2019-09-20 23:47:08.963438
100/12/02,2019-09-20 23:47:08.968235
100/12/05,2019-09-20 23:47:08.971191
100/12/06,2019-09-20 23:47:09.000494
100/12/07,2019-09-20 23:47:09.004023
100/12/08,2019-09-20 23:47:09.007399
100/12/09,2019-09-20 23:47:09.011401
100/12/12,2019-09-20 23:47:09.015600
100/12/13,2019-09-20 23:47:09.019424
100/12/14,2019-09-20 23:47:09.024107
100/12/15,2019-09-20 23:47:09.026892
100/12/16,2019-09-20 23:47:09.029392
100/12/19,2019-09-20 23:47:09.031627
100/12/20,2019-09-20 23:47:09.035352
100/12/21,2019-09-20 23:47:09.037577
100/12/22,2019-09-20 23:47:09.039773
100/12/23,2019-09-20 23:47:09.042018
100/12/26,2019-09-20 23:47:09.044784
100/12/27,2019-09-20 23:47:09.046947
100/12/28,2019-09-20 23:47:09.049850
100/12/29,2019-09-20 23:47:09.052987
100/12/30,2019-09-20 23:47:09.056081
101/01/02,2019-09-20 23:47:09.063797
101/01/03,2019-09-20 23:47:09.073085
101/01/04,2019-09-20 23:47:09.077491
101/01/05,2019-09-20 23:47:09.080740
101/01/06,2019-09-20 23:47:09.085034
101/01/09,2019-09-20 23:47:09.089651
101/01/10,2019-09-20 23:47:09.093456
101/01/11,2019-09-20 23:47:09.097451
101/01/12,2019-09-20 23:47:09.110421
101/01/13,2019-09-20 23:47:09.114414
101/01/16,2019-09-20 23:47:09.119404
101/01/17,2019-09-20 23:47:09.123403
101/01/18,2019-09-20 23:47:09.127591
101/01/30,2019-09-20 23:47:09.136108
101/01/31,2019-09-20 23:47:09.138227
101/02/01,2019-09-20 23:47:09.140681
101/02/02,2019-09-20 23:47:09.143661
101/02/03,2019-09-20 23:47:09.154513
101/02/04,2019-09-20 23:47:09.157920
101/02/06,2019-09-20 23:47:09.161905
101/02/07,2019-09-20 23:47:09.164335
101/02/08,2019-09-20 23:47:09.167963
101/02/09,2019-09-20 23:47:09.170504
101/02/10,2019-09-20 23:47:09.172542
101/02/13,2019-09-20 23:47:09.175896
101/02/14,2019-09-20 23:47:09.178765
101/02/15,2019-09-20 23:47:09.180962
101/02/16,2019-09-20 23:47:09.184698
101/02/17,2019-09-20 23:47:09.190934
101/02/20,2019-09-20 23:47:09.193207
101/02/21,2019-09-20 23:47:09.195118
101/02/22,2019-09-20 23:47:09.197201
101/02/23,2019-09-20 23:47:09.201715
101/02/24,2019-09-20 23:47:09.204950
101/02/29,2019-09-20 23:47:09.208545
101/03/01,2019-09-20 23:47:09.211781
101/03/02,2019-09-20 23:47:09.214572
101/03/03,2019-09-20 23:47:09.218726
101/03/05,2019-09-20 23:47:09.221245
101/03/06,2019-09-20 23:47:09.224589
101/03/07,2019-09-20 23:47:09.228909
101/03/08,2019-09-20 23:47:09.232291
101/03/09,2019-09-20 23:47:09.236619
101/03/12,2019-09-20 23:47:09.238739
101/03/13,2019-09-20 23:47:09.240748
101/03/14,2019-09-20 23:47:09.243556
101/03/15,2019-09-20 23:47:09.249313
101/03/16,2019-09-20 23:47:09.253461
101/03/19,2019-09-20 23:47:09.256629
101/03/20,2019-09-20 23:47:09.259703
101/03/21,2019-09-20 23:47:09.262625
101/03/22,2019-09-20 23:47:09.265583
101/03/23,2019-09-20 23:47:09.269762
101/03/26,2019-09-20 23:47:09.272743
101/03/27,2019-09-20 23:47:09.275969
101/03/28,2019-09-20 23:47:09.278504
101/03/29,2019-09-20 23:47:09.281375
101/03/30,2019-09-20 23:47:09.286078
101/04/02,2019-09-20 23:47:09.289462
101/04/03,2019-09-20 23:47:09.293933
101/04/05,2019-09-20 23:47:09.297150
101/04/06,2019-09-20 23:47:09.300916
101/04/09,2019-09-20 23:47:09.305042
101/04/10,2019-09-20 23:47:09.308851
101/04/11,2019-09-20 23:47:09.311463
101/04/12,2019-09-20 23:47:09.314331
101/04/13,2019-09-20 23:47:09.318648
101/04/16,2019-09-20 23:47:09.322465
101/04/17,2019-09-20 23:47:09.325912
101/04/18,2019-09-20 23:47:09.331092
101/04/19,2019-09-20 23:47:09.336469
101/04/20,2019-09-20 23:47:09.338605
101/04/23,2019-09-20 23:47:09.340900
101/04/24,2019-09-20 23:47:09.344272
101/04/25,2019-09-20 23:47:09.348638
101/04/26,2019-09-20 23:47:09.353874
101/04/27,2019-09-20 23:47:09.356897
101/04/30,2019-09-20 23:47:09.360063
101/05/02,2019-09-20 23:47:09.375107
101/05/03,2019-09-20 23:47:09.378220
101/05/04,2019-09-20 23:47:09.384865
101/05/07,2019-09-20 23:47:09.388210
101/05/08,2019-09-20 23:47:09.391403
101/05/09,2019-09-20 23:47:09.394752
101/05/10,2019-09-20 23:47:09.398750
101/05/11,2019-09-20 23:47:09.403486
101/05/14,2019-09-20 23:47:09.406709
101/05/15,2019-09-20 23:47:09.411123
101/05/16,2019-09-20 23:47:09.415348
101/05/17,2019-09-20 23:47:09.419935
101/05/18,2019-09-20 23:47:09.424157
101/05/21,2019-09-20 23:47:09.426403
101/05/22,2019-09-20 23:47:09.430362
101/05/23,2019-09-20 23:47:09.435196
101/05/24,2019-09-20 23:47:09.438807
101/05/25,2019-09-20 23:47:09.442384
101/05/28,2019-09-20 23:47:09.446124
101/05/29,2019-09-20 23:47:09.450186
101/05/30,2019-09-20 23:47:09.453120
101/05/31,2019-09-20 23:47:09.455376
101/06/01,2019-09-20 23:47:09.458024
101/06/04,2019-09-20 23:47:09.461400
101/06/05,2019-09-20 23:47:09.468261
101/06/06,2019-09-20 23:47:09.470896
101/06/07,2019-09-20 23:47:09.473220
101/06/08,2019-09-20 23:47:09.477581
101/06/11,2019-09-20 23:47:09.480407
101/06/12,2019-09-20 23:47:09.485085
101/06/13,2019-09-20 23:47:09.487563
101/06/14,2019-09-20 23:47:09.490378
101/06/15,2019-09-20 23:47:09.492234
101/06/18,2019-09-20 23:47:09.494010
101/06/19,2019-09-20 23:47:09.495899
101/06/20,2019-09-20 23:47:09.501370
101/06/21,2019-09-20 23:47:09.504265
101/06/22,2019-09-20 23:47:09.506383
101/06/25,2019-09-20 23:47:09.509265
101/06/26,2019-09-20 23:47:09.515338
101/06/27,2019-09-20 23:47:09.521312
101/06/28,2019-09-20 23:47:09.525234
101/06/29,2019-09-20 23:47:09.529991
101/07/02,2019-09-20 23:47:09.535605
101/07/03,2019-09-20 23:47:09.538369
101/07/04,2019-09-20 23:47:09.541488
101/07/05,2019-09-20 23:47:09.545418
101/07/06,2019-09-20 23:47:09.549911
101/07/09,2019-09-20 23:47:09.555530
101/07/10,2019-09-20 23:47:09.559869
101/07/11,2019-09-20 23:47:09.563975
101/07/12,2019-09-20 23:47:09.569881
101/07/13,2019-09-20 23:47:09.573062
101/07/16,2019-09-20 23:47:09.576324
101/07/17,2019-09-20 23:47:09.579367
101/07/18,2019-09-20 23:47:09.588356
101/07/19,2019-09-20 23:47:09.591101
101/07/20,2019-09-20 23:47:09.593954
101/07/23,2019-09-20 23:47:09.596220
101/07/24,2019-09-20 23:47:09.601827
101/07/25,2019-09-20 23:47:09.604646
101/07/26,2019-09-20 23:47:09.608500
101/07/27,2019-09-20 23:47:09.611645
101/07/30,2019-09-20 23:47:09.614643
101/07/31,2019-09-20 23:47:09.618749
101/08/01,2019-09-20 23:47:09.622425
101/08/03,2019-09-20 23:47:09.627522
101/08/06,2019-09-20 23:47:09.635527
101/08/07,2019-09-20 23:47:09.638672
101/08/08,2019-09-20 23:47:09.641967
101/08/09,2019-09-20 23:47:09.645593
101/08/10,2019-09-20 23:47:09.649219
101/08/13,2019-09-20 23:47:09.652478
101/08/14,2019-09-20 23:47:09.656722
