公司代號,利息淨收益,利息以外淨損益,呆帳費用及保證責任準備提存（各項提存）,營業費用,繼續營業單位稅前淨利（淨損）,所得稅（費用）利益,繼續營業單位本期稅後淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期稅後淨利（淨損）,其他綜合損益（稅後）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額（稅後）,淨利（損）歸屬於母公司業主,淨利（損）歸屬於共同控制下前手權益,淨利（損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）,收益,支出及費用,營業利益,營業外損益,稅前淨利（淨損）,所得稅利益（費用）,繼續營業單位本期淨利（淨損）,本期淨利（淨損）,本期其他綜合損益（稅後淨額）,本期綜合損益總額,淨利（淨損）歸屬於共同控制下前手權益,營業收入,營業成本,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,所得稅費用（利益）,其他綜合損益（淨額）,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於非控制權益,利息以外淨收益,淨收益,呆帳費用及保證責任準備提存,保險負債準備淨變動,繼續營業單位稅前損益,繼續營業單位稅前純益（純損）,繼續營業單位本期純益（純損）,其他綜合損益（稅後淨額）,收入,支出,其他綜合損益,年份,季度,公司名稱
1464,,,,126649.0,,,,,,,,,,,,,54463.0,,5898.0,0.0,,,,,4832.0,,446.0,446.0,,60361.0,,978909.0,859644.0,119265.0,,,119265.0,634.0,-6750.0,11582.0,4386.0,59915.0,933.0,-487.0,,,,,,,,,,,,,,得力實業
1465,,,,51524.0,,,,,,,,,,,,,35181.0,,17076.0,0.13,,,,,15225.0,,12926.0,12926.0,,52257.0,,533258.0,473158.0,60100.0,,,60100.0,,8576.0,6649.0,2299.0,39331.0,11544.0,1382.0,,,,,,,,,,,,,,偉全實業
1466,,,,84057.0,,,,,,,,,,,,,20189.0,,,0.21,,,,,24438.0,,20189.0,20189.0,,20189.0,,1289235.0,1185282.0,103953.0,,,103953.0,,19896.0,4542.0,4249.0,,20189.0,,,,,,,,,,,,,,,聚隆
1467,,,,277801.0,,,,,,,,,,,,,145567.0,,20860.0,0.32,,,,,61998.0,,42111.0,42111.0,,166427.0,,1678240.0,1359180.0,319060.0,,,319060.0,,41259.0,20739.0,19887.0,124316.0,54638.0,-12527.0,,,,,,,,,,,,,,南緯實業
1468,,,,38571.0,,,,,,,,,,,,,-12333.0,,-3663.0,-0.11,,,,,-22278.0,,-22278.0,-22278.0,,-15996.0,,203275.0,197780.0,5495.0,,,5495.0,,-33076.0,10798.0,0.0,6282.0,-17390.0,-4888.0,,,,,,,,,,,,,,昶和纖維
1470,,,,18020.0,,,,,,,,,,,,,,,,0.08,,,,,8764.0,,7274.0,7274.0,,11838.0,,163822.0,139195.0,24627.0,,,24627.0,506.0,7113.0,1651.0,1490.0,4564.0,,,,,,,,,,,,,,,,大統新創
1471,,,,99969.0,,,,,,,,,,,,,27557.0,,,-0.08,,,,,-14873.0,,-16303.0,-16303.0,,27557.0,,1483645.0,1435713.0,47932.0,,,47932.0,,-52037.0,37164.0,1430.0,43860.0,-16303.0,,,,,,,,,,,,,,,首利
1472,,,,30734.0,,,,,,,,,,,,,-26641.0,,-3908.0,-0.5,,,,,-36340.0,,-36323.0,-36323.0,,-30549.0,,205616.0,211864.0,-6248.0,,,-6248.0,405.0,-36577.0,237.0,-17.0,5774.0,-32415.0,-3908.0,,,,,,,,,,,,,,三洋紡
1473,,,,658709.0,,,,,,,,,,,,,231951.0,,-63962.0,1.04,,,,,142114.0,,86912.0,86912.0,,167989.0,,2784707.0,2013213.0,771494.0,,,771494.0,,112785.0,29329.0,55202.0,81077.0,150874.0,-63962.0,,,,,,,,,,,,,,台南企業
1474,,,,55526.0,,,,,,,,,,,,,17485.0,,,0.05,,,,,10725.0,,6892.0,6892.0,,17485.0,,943833.0,887362.0,56471.0,,,56471.0,,945.0,9780.0,3833.0,10593.0,6892.0,,,,,,,,,,,,,,,弘裕
1475,,,,14741.0,,,,,,,,,,,,,-21285.0,,-10896.0,-0.32,,,,,-24918.0,,-24890.0,-24890.0,,-32181.0,,52998.0,64604.0,-11606.0,,,-11606.0,,-26347.0,1429.0,-28.0,-7291.0,-16984.0,-7906.0,,,,,,,,,,,,,,本盟光電
1476,,,,388920.0,,,,,,,,,,,,,631386.0,,-404.0,2.41,,,,,706677.0,,591523.0,591523.0,,630982.0,,3673272.0,2632457.0,1040815.0,,,1040815.0,,651895.0,54782.0,115154.0,39459.0,591959.0,-436.0,,,,,,,,,,,,,,儒鴻
1477,,,,465630.0,,,,,,,,,,,,,446114.0,,70.0,2.33,,,,,451025.0,,386318.0,386318.0,,446184.0,,4297620.0,3402560.0,895060.0,,,895060.0,,429430.0,21595.0,64707.0,59866.0,385858.0,460.0,,,,,,,,,,,,,,聚陽實業
1503,,,,580766.0,,,,,,,,,,,,,108114.0,,8599.0,0.53,,,,,369148.0,,286220.0,286220.0,,116713.0,,4269678.0,3353473.0,916205.0,,,916205.0,,335439.0,33709.0,82928.0,-169507.0,277924.0,8296.0,,,,,,,,,,,,,,士電
1504,,,,2014969.0,,,,,,,,,,,,,1923512.0,,197742.0,0.45,,,,,1225994.0,,866177.0,866177.0,,2121254.0,,13265366.0,10099147.0,3166219.0,14439.0,14439.0,3166219.0,,1151250.0,74744.0,359817.0,1255077.0,818637.0,47540.0,,,,,,,,,,,,,,東元電機
1506,,,,51892.0,,,,,,,,,,,,,-3020.0,,-831.0,-0.17,,,,,-23671.0,,-23671.0,-23671.0,,-3851.0,,347340.0,322782.0,24558.0,,,24558.0,,-27334.0,3663.0,0.0,19820.0,-20294.0,-3377.0,,,,,,,,,,,,,,正道
1507,,,,647473.0,,,,,,,,,,,,,534914.0,,487.0,0.83,,,,,463441.0,,338042.0,338042.0,,535401.0,,4135404.0,3048719.0,1086685.0,,,1086685.0,,439212.0,24229.0,125399.0,197359.0,337555.0,487.0,,,,,,,,,,,,,,永大機電
1512,,,,126472.0,,,,,,,,,,,,,17358.0,,3591.0,-0.14,,,,,-15537.0,,-24206.0,-24206.0,,20949.0,,795859.0,685032.0,110827.0,,,110827.0,,-15645.0,108.0,8669.0,45155.0,-25683.0,1477.0,,,,,,,,,,,,,,瑞利
1513,,,,286897.0,,,,,,,,,,,,,221327.0,,7429.0,0.23,,,,,125206.0,,109528.0,109528.0,,228756.0,,2206385.0,1836604.0,369781.0,,,369781.0,,82884.0,42322.0,15678.0,119228.0,109557.0,-29.0,,,,,,,,,,,,,,中興電
1514,,,,89922.0,,,,0.0,,,,,,,,,33040.0,,34.0,0.15,,,,,31594.0,,29044.0,29044.0,,33074.0,,980720.0,865983.0,114737.0,0.0,20.0,114757.0,,24835.0,6759.0,2550.0,4030.0,29757.0,-713.0,,,,,,,,,,,,,,亞力電機
1515,,,,131197.0,,,,,,,,,,,,,74664.0,,-345.0,0.06,,,,,13316.0,,10961.0,10961.0,,74319.0,,669734.0,532455.0,137279.0,,,137279.0,,6082.0,7234.0,2355.0,63358.0,11497.0,-536.0,,,,,,,,,,,,,,力山
1516,,,,2376.0,,,,0.0,,,,,,,,,,,,0.06,,,,,1029.0,,1029.0,1029.0,,1029.0,,31659.0,28256.0,3403.0,,,3403.0,0.0,1027.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,川飛
1517,,,,84899.0,,,,,,,,,,,,,99818.0,,12857.0,0.26,,,,,86046.0,,63101.0,63101.0,,112675.0,,919272.0,782751.0,136521.0,,,136521.0,,51622.0,34424.0,22945.0,49574.0,60104.0,2997.0,,,,,,,,,,,,,,利奇機械
1519,,,,140308.0,,,,,,,,,,,,,29748.0,,-176.0,0.05,,,,,15958.0,,12602.0,12602.0,,29572.0,,909142.0,773773.0,135369.0,,,135369.0,,-4939.0,20897.0,3356.0,16970.0,13000.0,-398.0,,,,,,,,,,,,,,華城電機
1521,,,,97885.0,,,,,,,,,,,,,61347.0,,0.0,0.71,,,,,65512.0,,54379.0,54379.0,,61347.0,,959797.0,827937.0,131860.0,63.0,514.0,132311.0,0.0,34426.0,31086.0,11133.0,6968.0,54379.0,,,,,,,,,,,,,,,大億
1522,,,,571016.0,,,,0.0,,,,,,,,,175521.0,,134659.0,0.27,,,,,151497.0,,126977.0,126977.0,,310180.0,,3847447.0,3180435.0,667012.0,108114.0,106363.0,665261.0,,94245.0,57252.0,24520.0,183203.0,83495.0,43482.0,,,,,,,,,,,,,,堤維西
1524,,,,69867.0,,,,,,,,,,,,,3825.0,,,0.02,,,,,3769.0,,3825.0,3825.0,,3825.0,,599931.0,534142.0,65789.0,,,65789.0,,-4078.0,7847.0,-56.0,,3825.0,,,,,,,,,,,,,,,耿鼎企業
1525,,,,21467.0,,,,,,,,,,,,,111165.0,,,0.71,,,,,54975.0,,49001.0,49001.0,,111165.0,,243004.0,227375.0,15629.0,,,15629.0,,-5838.0,60813.0,5974.0,62164.0,49001.0,,,,,,,,,,,,,,,江申工業
1526,,,,23786.0,,,,,,,,,,,,,10576.0,,,0.19,,,,,9316.0,,9351.0,9351.0,,10576.0,,168467.0,134458.0,34009.0,,,34009.0,,10223.0,-907.0,-35.0,1225.0,9351.0,,,,,,,,,,,,,,,日馳
1527,,,,76938.0,,,,,,,,,,,,,230414.0,,0.0,1.29,,,,,238117.0,,197637.0,197637.0,,230414.0,,542527.0,425305.0,117222.0,,,117222.0,,40284.0,197833.0,40480.0,32777.0,197637.0,0.0,,,,,,,,,,,,,,鑽全
1528,,,,156022.0,,,,,,,,,,,,,50681.0,,-790.0,0.15,,,,,29904.0,,21604.0,21604.0,,49891.0,,686061.0,527894.0,158167.0,,,158167.0,,2145.0,27759.0,8300.0,28287.0,22394.0,-790.0,,,,,,,,,,,,,,恩德
1529,,,,8872.0,,,,,,,,,,,,,-6571.0,,0.0,-0.03,,,,,-6571.0,,-6571.0,-6571.0,,-6571.0,,17195.0,14718.0,2477.0,,,2477.0,,-6395.0,-176.0,0.0,,-6571.0,0.0,,,,,,,,,,,,,,樂士
1530,,,,92842.0,,,,,,,,,,,,,96352.0,,,0.78,,,,,84319.0,,71530.0,71530.0,,96352.0,,656087.0,516639.0,139448.0,3131.0,,136317.0,,43475.0,40844.0,12789.0,24822.0,71530.0,,,,,,,,,,,,,,,亞崴機電
1531,,,,104523.0,,,,,,,,,,,,,154873.0,,10877.0,0.49,,,,,156118.0,,93431.0,93431.0,,165750.0,,814386.0,634652.0,179734.0,,,179734.0,,75211.0,80907.0,62687.0,72319.0,94445.0,-1014.0,,,,,,,,,,,,,,高林股
1532,,,,375097.0,,,,,,,,,,,,,334372.0,,301415.0,0.49,,,,,374370.0,,335353.0,335353.0,,635787.0,,3021743.0,2368279.0,653464.0,,,653464.0,1835.0,280202.0,94168.0,39017.0,300434.0,184638.0,150715.0,,,,,,,,,,,,,,勤美
1533,,,,145498.0,,,,,,,,,,,,,34665.0,,11.0,0.38,,,,,48357.0,,35597.0,35597.0,,34676.0,,493070.0,327743.0,165327.0,,,165327.0,,19829.0,28528.0,12760.0,-921.0,35586.0,11.0,,,,,,,,,,,,,,車王電
1535,,,,121647.0,,,,,,,,,,,,,194908.0,,0.0,1.52,,,,,219053.0,,177078.0,177078.0,,194908.0,,2725937.0,2428752.0,297185.0,,,297185.0,,175538.0,43515.0,41975.0,17830.0,177078.0,0.0,,,,,,,,,,,,,,中宇
1536,,,,118990.0,,,,,,,,,,,,,124697.0,,1157.0,0.65,,,,,122746.0,,109448.0,109448.0,,125854.0,,876290.0,645354.0,230936.0,,,230936.0,,111946.0,10800.0,13298.0,16406.0,108297.0,1151.0,,,,,,,,,,,,,,和大工業
1537,,,,97065.0,,,,,,,,,,,,,216525.0,,3376.0,2.24,,,,,230967.0,,184443.0,184443.0,,219901.0,,1349625.0,1050552.0,299073.0,,,299073.0,,202008.0,28959.0,46524.0,35458.0,182505.0,1938.0,,,,,,,,,,,,,,廣隆光電
1538,,,,85175.0,,,,,,,,,,,,,-67966.0,,,-0.53,,,,,-86100.0,,-86100.0,-86100.0,,-67966.0,,160876.0,139410.0,21466.0,,,21466.0,,-63709.0,-22391.0,0.0,18134.0,-86100.0,,,,,,,,,,,,,,,正峰新
1539,,,,28078.0,,,,,,,,,,,,,29357.0,,,0.45,,,,,36299.0,,29460.0,29460.0,,29357.0,,438781.0,391595.0,47186.0,,,47186.0,,19108.0,17191.0,6839.0,-103.0,29460.0,,,,,,,,,,,,,,,巨庭機械
1540,,,,24422.0,,,,,,,,,,,,,32850.0,,0.0,0.41,,,,,39024.0,,32850.0,32850.0,,32850.0,,189975.0,147277.0,42698.0,,,42698.0,,18276.0,20748.0,6174.0,0.0,32850.0,0.0,,,,,,,,,,,,,,喬福機械
1541,,,,69077.0,,,,,,,,,,,,,-5282.0,,,-0.08,,,,,-2990.0,,-6366.0,-6366.0,,-5282.0,,375028.0,319226.0,55802.0,,,55802.0,,-13275.0,10285.0,3376.0,1084.0,-6366.0,,,,,,,,,,,,,,,錩泰
1558,,,,113465.0,,,,,,,,,,,,,164566.0,,1052.0,2.76,,,,,177593.0,,143743.0,143743.0,,165618.0,,1117902.0,864316.0,253586.0,,,253586.0,,140121.0,37472.0,33850.0,21875.0,142691.0,1052.0,,,,,,,,,,,,,,伸興
1560,,,,114870.0,,,,,,,,,,,,,,,,0.83,,,,,142179.0,,117546.0,117546.0,,117931.0,,981917.0,726064.0,255853.0,,,255853.0,,140983.0,1196.0,24633.0,385.0,,,,,,,,,,,,,,,,中砂
1582,,,,232543.0,,,,,,,,,,,,,270691.0,,0.0,0.91,,,,,210563.0,,130527.0,130527.0,,270691.0,,1955547.0,1514552.0,440995.0,,,440995.0,,208452.0,2111.0,80036.0,140164.0,130527.0,0.0,,,,,,,,,,,,,,信錦
1583,,,,225386.0,,,,,,,,,,,,,146836.0,,53343.0,1.13,,,,,184376.0,,147436.0,147436.0,,200179.0,,1265924.0,928732.0,337192.0,,,337192.0,,111806.0,72570.0,36940.0,52743.0,109012.0,38424.0,,,,,,,,,,,,,,程泰
1589,,,,160985.0,,,,,,,,,,,,,248934.0,,,0.84,,,,,112512.0,,84577.0,84577.0,,248934.0,,1169187.0,873494.0,295693.0,,,295693.0,,134708.0,-22196.0,27935.0,164357.0,84577.0,,,,,,,,,,,,,,,永冠-KY
1590,,,,400810.0,,,,,,,,,,,,,422215.0,,282.0,1.75,,,,,368956.0,,263342.0,263342.0,,422497.0,,1447209.0,671290.0,775919.0,,,775919.0,,375109.0,-6153.0,105614.0,159155.0,262489.0,853.0,,,,,,,,,,,,,,亞德客-KY
1603,,,,40209.0,,,,,,,,,,,,,23725.0,,15.0,0.04,,,,,14621.0,,12030.0,12030.0,,23740.0,,495672.0,436685.0,58987.0,,,58987.0,4859.0,23637.0,-9016.0,2591.0,11710.0,12030.0,0.0,,,,,,,,,,,,,,華電
1604,,,,551263.0,,,,,,,,,,,,,226345.0,,1369.0,0.23,,,,,124514.0,,124514.0,124514.0,,227714.0,,2859195.0,2274663.0,584532.0,,,584532.0,,33269.0,91245.0,0.0,103200.0,123145.0,1369.0,,,,,,,,,,,,,,聲寶
1605,,,,1177702.0,,,,,,,,,,,,,1663942.0,,288404.0,0.02,,,,,353132.0,,189218.0,189218.0,,1952346.0,,34450923.0,33386804.0,1064119.0,,,1064119.0,,-113583.0,466715.0,163914.0,1763128.0,71349.0,117869.0,,,,,,,,,,,,,,華新
1608,,,,55548.0,,,,,,,,,,,,,305274.0,,17249.0,0.5,,,,,234164.0,,237413.0,237413.0,,322523.0,,2665309.0,2632381.0,32928.0,,,32928.0,,-22620.0,256784.0,-3249.0,85110.0,223377.0,14036.0,,,,,,,,,,,,,,華榮
1609,,,,204297.0,,,,,,,,,,,,,109514.0,,-42.0,0.06,,,,,40848.0,,27730.0,27730.0,,109472.0,,4358510.0,4127897.0,230613.0,,,230613.0,,26316.0,14532.0,13118.0,81742.0,33848.0,-6118.0,,,,,,,,,,,,,,大亞電線
1611,,,,146245.0,,,,,,,,,,,,,198922.0,,-1402.0,0.2,,,,,94919.0,,76406.0,76406.0,,197520.0,,1059219.0,867970.0,191249.0,1404.0,,189845.0,,43600.0,51319.0,18513.0,121114.0,77808.0,-1402.0,,,,,,,,,,,,,,中電
1612,,,,52509.0,,,,,,,,,,,,,46336.0,,-1873.0,0.06,,,,,20730.0,,20976.0,20976.0,,44463.0,,1026152.0,1003987.0,22165.0,,,22165.0,,-30344.0,51074.0,-246.0,23487.0,22849.0,-1873.0,,,,,,,,,,,,,,宏泰
1614,,,,181790.0,,,,,,,,,,,,,25650.0,,583.0,0.06,,,,,22436.0,,19290.0,19290.0,,26233.0,,1146522.0,962280.0,184242.0,,,184242.0,,2452.0,19984.0,3146.0,6943.0,18707.0,583.0,,,,,,,,,,,,,,三洋電
1615,,,,26666.0,,,,0.0,,,,,,,,,9379.0,,0.0,0.07,,,,,9873.0,,8195.0,8195.0,,9379.0,,784403.0,748509.0,35894.0,,,35894.0,,9228.0,645.0,1678.0,1184.0,8195.0,0.0,,,,,,,,,,,,,,大山
1616,,,,45540.0,,,,,,,,,,,,,74142.0,,,0.31,,,,,58933.0,,59398.0,59398.0,,74142.0,,702660.0,685344.0,17316.0,,,17316.0,,-28224.0,87157.0,-465.0,14744.0,59398.0,,,,,,,,,,,,,,,億泰
1617,,,,56857.0,,,,,,,,,,,,,36468.0,,-97.0,0.12,,,,,17825.0,,16920.0,16920.0,,36371.0,,920424.0,867889.0,52535.0,,,52535.0,,-4322.0,22147.0,905.0,19451.0,16949.0,-29.0,,,,,,,,,,,,,,榮星電線
1618,,,,29964.0,,,,,,,,,,,,,-15551.0,,0.0,0.02,,,,,4870.0,,4042.0,4042.0,,-15551.0,,600188.0,569689.0,30499.0,,,30499.0,,535.0,4335.0,828.0,-19593.0,4042.0,0.0,,,,,,,,,,,,,,合機公司
1626,,,,490917.0,,,,,,,,,,,,,375524.0,,,2.35,,,,,281273.0,,262750.0,262750.0,,375524.0,,2991812.0,2415209.0,576603.0,8473.0,10463.0,578593.0,0.0,87676.0,193597.0,18523.0,112774.0,262750.0,0.0,,,,,,,,,,,,,,艾美特-KY
1701,,,,330260.0,,,,,,,,,,,,,67352.0,,473.0,0.14,,,,,51844.0,,43497.0,43497.0,,67825.0,,1265278.0,904121.0,361157.0,,,361157.0,,30897.0,20947.0,8347.0,24328.0,43024.0,473.0,,,,,,,,,,,,,,中化
1702,,,,693704.0,,,,,,,,,,,,,317497.0,,5154.0,0.6,,,,,221942.0,,148329.0,148329.0,,322651.0,,2917694.0,1989829.0,927865.0,,,927865.0,,234161.0,-12219.0,73613.0,174322.0,148081.0,248.0,,,,,,,,,,,,,,南僑投控
1707,,,,823700.0,,,,,,,,,,,,,171061.0,,60281.0,1.33,,,,,278977.0,,233452.0,233452.0,,231342.0,,1227953.0,153918.0,1074035.0,,,1074035.0,,250335.0,28642.0,45525.0,-2110.0,173171.0,60281.0,,,,,,,,,,,,,,葡萄王
1708,,,,123949.0,,,,,,,,,,,,,162166.0,,1564.0,0.99,,,,,188237.0,,158100.0,158100.0,,163730.0,,996704.0,781911.0,214793.0,,,214793.0,,90844.0,97393.0,30137.0,5630.0,156536.0,1564.0,,,,,,,,,,,,,,東鹼
1709,,,,177193.0,,,,,,,,,,,,,121566.0,,5140.0,0.26,,,,,145880.0,,117709.0,117709.0,,126706.0,,3036995.0,2724334.0,312661.0,,,312661.0,,135468.0,10412.0,28171.0,8997.0,112569.0,5140.0,,,,,,,,,,,,,,和益化工
1710,,,,132553.0,,,,,,,,,,,,,357731.0,,,0.26,,,,,272493.0,,229687.0,229687.0,,357731.0,,3544934.0,3018134.0,526800.0,,,526800.0,,394247.0,-121754.0,42806.0,128044.0,229687.0,,,,,,,,,,,,,,,東聯
1711,,,,327708.0,,,,,,,,,,,,,191418.0,,3427.0,0.19,,,,,96487.0,,71900.0,71900.0,,194845.0,,1970668.0,1537298.0,433370.0,,,433370.0,0.0,105662.0,-9175.0,24587.0,122945.0,84337.0,-12437.0,,,,,,,,,,,,,,永光化學
1712,,,,753796.0,,,,,,,,,,,,,181108.0,,-2069.0,0.43,,,,,196206.0,,140520.0,140520.0,,179039.0,,3785050.0,2867844.0,917206.0,,,917206.0,,163410.0,32796.0,55686.0,38519.0,142589.0,-2069.0,,,,,,,,,,,,,,興農
1713,,,,13641.0,,,,,,,,,,,,,,,,0.08,,,,,14183.0,,11987.0,11987.0,,11392.0,,164602.0,139519.0,25083.0,,,25083.0,,11442.0,2741.0,2196.0,-595.0,,,,,,,,,,,,,,,,國化
1714,,,,457916.0,,,,,,,,,,,,,323292.0,,117247.0,0.13,,,,,133267.0,,92815.0,92815.0,,440539.0,,11745380.0,11131384.0,613996.0,,,613996.0,,156080.0,-22813.0,40452.0,347724.0,114952.0,-22137.0,,,,,,,,,,,,,,和桐化學
1717,,,,992113.0,,,,,,,,,,,,,942432.0,,10193.0,0.27,,,,,371624.0,,266331.0,266331.0,,952625.0,,8020796.0,6714199.0,1306597.0,,,1306597.0,,314484.0,57140.0,105293.0,686294.0,263440.0,2891.0,,,,,,,,,,,,,,長興材料
1720,,,,224200.0,,,,-206.0,,,,,,,,,131194.0,,1872.0,0.7,,,,,144802.0,,119539.0,119333.0,,133066.0,,783616.0,436600.0,347016.0,,,347016.0,,122816.0,21986.0,25263.0,13733.0,117461.0,1872.0,,,,,,,,,,,,,,生達化學
1721,,,,39770.0,,,,,,,,,,,,,6384.0,,,0.05,,,,,4473.0,,4473.0,4473.0,,6384.0,,403649.0,368021.0,35628.0,,,35628.0,,-4142.0,8615.0,0.0,1911.0,4473.0,,,,,,,,,,,,,,,三晃
1722,,,,394521.0,,,,,,,,,,,,,2460467.0,,,2.3,,,,,2522134.0,,2257059.0,2257059.0,,2460467.0,,5904682.0,4089718.0,1814964.0,,,1814964.0,,1420443.0,1101691.0,265075.0,203408.0,2257059.0,,,,,,,,,,,,,,,台肥
1723,,,,87372.0,,,,,,,,,,,,,516860.0,,3349.0,2.29,,,,,618767.0,,530189.0,530189.0,,520209.0,,2077489.0,1419989.0,657500.0,,,657500.0,,570128.0,48639.0,88578.0,-9980.0,526517.0,3672.0,,,,,,,,,,,,,,中碳
1724,,,,47269.0,,,,,,,,,,,,,63650.0,,75.0,0.52,,,,,76467.0,,66536.0,66536.0,,63725.0,,431820.0,349225.0,82595.0,,,82595.0,2371.0,37697.0,38770.0,9931.0,-2811.0,66461.0,75.0,,,,,,,,,,,,,,台硝
1725,,,,52156.0,,,,,,,,,,,,,108409.0,,0.0,0.1,,,,,22419.0,,18277.0,18277.0,,108409.0,,2252473.0,2175544.0,76929.0,,,76929.0,,24773.0,-2354.0,4142.0,90132.0,18277.0,0.0,,,,,,,,,,,,,,元禎
1726,,,,244286.0,,,,,,,,,,,,,396540.0,,-7172.0,2.02,,,,,385270.0,,319340.0,319340.0,,389368.0,,2061544.0,1524362.0,537182.0,,,537182.0,1950.0,294846.0,90424.0,65930.0,70028.0,326455.0,-7115.0,,,,,,,,,,,,,,永記造漆
1727,,,,47999.0,,,,,,,,,,,,,23731.0,,55.0,0.25,,,,,27733.0,,22863.0,22863.0,,23786.0,,517887.0,439204.0,78683.0,,,78683.0,,30684.0,-2951.0,4870.0,923.0,23007.0,-144.0,,,,,,,,,,,,,,中華化學
1730,,,,135117.0,,,,,,,,,,,,,34834.0,,0.0,0.43,,,,,29691.0,,23021.0,23021.0,,34834.0,,356563.0,195826.0,160737.0,,,160737.0,,25620.0,4071.0,6670.0,11813.0,23021.0,0.0,,,,,,,,,,,,,,花仙子
1731,,,,128405.0,,,,0.0,,,,,,,,,19043.0,,,0.17,,,,,21498.0,,22165.0,22165.0,,19043.0,,573222.0,426788.0,146434.0,,,146434.0,-474.0,17555.0,3943.0,-667.0,-3122.0,22165.0,,,,,,,,,,,,,,,美吾華
1732,,,,60672.0,,,,,,,,,,,,,3098.0,,,0.04,,,,,2527.0,,1557.0,1557.0,,3098.0,,158422.0,95553.0,62869.0,,,62869.0,,2197.0,330.0,970.0,1541.0,1557.0,,,,,,,,,,,,,,,毛寶
1733,,,,52611.0,,,,,,,,,,,,,126460.0,,-62.0,1.28,,,,,145001.0,,125925.0,125925.0,,126398.0,,523974.0,352162.0,171812.0,,,171812.0,,119201.0,25800.0,19076.0,473.0,126021.0,-96.0,,,,,,,,,,,,,,五鼎
1734,,,,183663.0,,,,,,,,,,,,,133776.0,,40637.0,0.81,,,,,169032.0,,156732.0,156732.0,,174413.0,,485480.0,315940.0,169540.0,,,169540.0,,-14123.0,183155.0,12300.0,17681.0,120348.0,36384.0,,,,,,,,,,,,,,杏輝藥品
1735,,,,97955.0,,,,,,,,,,,,,14665.0,,-5580.0,0.11,,,,,6669.0,,253.0,253.0,,9085.0,,1046562.0,945680.0,100882.0,,,100882.0,,2927.0,3742.0,6416.0,8832.0,10077.0,-9824.0,,,,,,,,,,,,,,日勝化
1736,,,,1614579.0,,,,,,,,,,,,,117780.0,,-2307.0,0.41,,,,,105040.0,,80303.0,80303.0,,115473.0,,3317348.0,1657320.0,1660028.0,,,1660028.0,,45449.0,59591.0,24737.0,35170.0,82610.0,-2307.0,,,,,,,,,,,,,,喬山健康
1737,,,,168094.0,,,,,,,,,,,,,40272.0,,,0.15,,,,,50663.0,,42111.0,42111.0,,40272.0,,562569.0,367440.0,195129.0,,,195129.0,-1028.0,26007.0,24656.0,8552.0,-1839.0,42111.0,,,,,,,,,,,,,,,臺鹽
1762,,,,70054.0,,,,,,,,,,,,,39248.0,,7.0,0.54,,,,,50700.0,,41769.0,41769.0,,39255.0,,298063.0,186236.0,111827.0,,,111827.0,,41773.0,8927.0,8931.0,-2514.0,41769.0,0.0,,,,,,,,,,,,,,中化合成
1773,,,,127708.0,,,,,,,,,,,,,145931.0,,0.0,1.03,,,,,163493.0,,137876.0,137876.0,,145931.0,,1577084.0,1319112.0,257972.0,,,257972.0,,130264.0,33229.0,25617.0,8055.0,137876.0,0.0,,,,,,,,,,,,,,勝一化工
1786,,,,19335.0,,,,,,,,,,,,,7207.0,,,0.18,,,,,7207.0,,7207.0,7207.0,,7207.0,,44072.0,20302.0,23770.0,,,23770.0,,4435.0,2772.0,0.0,,7207.0,,,,,,,,,,,,,,,科妍
1789,,,,266425.0,,,,,,,,,,,,,390637.0,,44.0,0.54,,,,,407273.0,,350164.0,350164.0,,390681.0,,1185616.0,530798.0,654818.0,,,654818.0,,388393.0,18880.0,57109.0,40517.0,350120.0,44.0,,,,,,,,,,,,,,台灣神隆
1802,,,,1128459.0,,,,,,,,,,,,,211358.0,,23441.0,-0.4,,,,,-1032202.0,,-1046398.0,-1046398.0,,234799.0,,7730138.0,7296786.0,433352.0,,,433352.0,548.0,-694559.0,-337643.0,14196.0,1281197.0,-953740.0,-92658.0,,,,,,,,,,,,,,台玻
1805,,,,25427.0,,,,,,,,,,,,,-16058.0,,0.0,-0.23,,,,,-15907.0,,-16058.0,-16058.0,,-16058.0,,36731.0,26022.0,10709.0,,,10709.0,,-14718.0,-1189.0,151.0,0.0,-16058.0,0.0,,,,,,,,,,,,,,寶徠
1806,,,,416051.0,,,,,,,,,,,,,80628.0,,-1406.0,-0.22,,,,,-91525.0,,-97509.0,-97509.0,,79222.0,,1279115.0,922554.0,356561.0,,,356561.0,,-59490.0,-32035.0,5984.0,176731.0,-96103.0,-1406.0,,,,,,,,,,,,,,冠軍
1808,,,,54807.0,,,,,,,,,,,,,,,,0.08,,,,,11910.0,,11910.0,11910.0,,11910.0,,92518.0,34365.0,58153.0,,,58153.0,,3346.0,8564.0,0.0,,,,,,,,,,,,,,,,,潤隆
