公司代號,現金及約當現金,存放央行及拆借銀行同業,透過損益按公允價值衡量之金融資產,避險之衍生金融資產淨額,附賣回票券及債券投資淨額,應收款項－淨額,當期所得稅資產,待出售資產－淨額,貼現及放款－淨額,備供出售金融資產－淨額,持有至到期日金融資產－淨額,採用權益法之投資－淨額,受限制資產－淨額,其他金融資產－淨額,不動產及設備－淨額,投資性不動產投資－淨額,無形資產－淨額,遞延所得稅資產,其他資產－淨額,資產總額,央行及銀行同業存款,央行及同業融資,透過損益按公允價值衡量之金融負債,避險之衍生金融負債－淨額,附買回票券及債券負債,應付款項,當期所得稅負債,與待出售資產直接相關之負債,存款及匯款,應付金融債券,應付公司債,特別股負債,其他金融負債,負債準備,遞延所得稅負債,其他負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,每股參考淨值,流動資產,非流動資產,資產合計,流動負債,非流動負債,負債合計,保留盈餘（或累積虧損）,歸屬於母公司業主權益合計,權益合計,母公司暨子公司持有之母公司庫藏股股數（單位：股）,存放央行及拆借金融同業,避險之衍生金融資產,附賣回票券及債券投資,再保險合約資產－淨額,投資性不動產－淨額,央行及金融同業存款,避險之衍生金融負債,應付商業本票－淨額,應付債券,其他借款,歸屬於母公司業主之權益,應收款項,待出售資產,投資,再保險合約資產,不動產及設備,無形資產,其他資產,分離帳戶保險商品資產,短期債務,以成本衡量之金融負債,保險負債,具金融商品性質之保險契約準備,外匯價格變動準備,分離帳戶保險商品負債,庫藏股,年份,季度,公司名稱,待註銷股本股數（單位：股）
8938,,,,,,,,,,,,,,,,,,,,7634710.0,,,,,,,,,,,,,,,,,4059815.0,1343427,704762.0,1299739.0,19883.0,0.0,3367811.0,,,207084.0,3574895.0,0.0,0,25.07,5252534.0,2382176.0,,3758955.0,300860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,明安,
8941,,,,,,,,,,,,,,,,,,,,1795819.0,,,,,,,,,,,,,,,,,1611989.0,178000,53927.0,-50026.0,-20438.0,,161463.0,,,22367.0,183830.0,0.0,0,9.07,696429.0,1099390.0,,1370544.0,241445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,關中,
8942,,,,,,,,,,,,,,,,,,,,8386295.0,,,,,,,,,,,,,,,,,2672249.0,1621277,1844774.0,1234496.0,59203.0,,4759750.0,,,954296.0,5714046.0,0.0,0,29.36,4330038.0,4056257.0,,2642434.0,29815.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,森鉅,
9949,,,,,,,,,,,,,,,,,,,,915616.0,,,,,,,,,,,,,,,,,163575.0,490334,168261.0,131191.0,6719.0,-44464.0,752041.0,,,0.0,752041.0,2000000.0,0,15.99,581513.0,334103.0,,100279.0,63296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,琉園,
9950,,,,,,,,,,,,,,,,,,,,2326782.0,,,,,,,,,,,,,,,,,1623161.0,445200,48300.0,205721.0,4400.0,0.0,703621.0,,,0.0,703621.0,0.0,0,15.8,1309268.0,1017514.0,,1227173.0,395988.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,萬國通路,
9951,,,,,,,,,,,,,,,,,,,,3111021.0,,,,,,,,,,,,,,,,,1525908.0,749000,3082.0,822755.0,10276.0,0.0,1585113.0,,,,1585113.0,0.0,0,21.16,1741684.0,1369337.0,,1069533.0,456375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,皇田工業,
9960,,,,,,,,,,,,,,,,,,,,754677.0,,,,,,,,,,,,,,,,,289366.0,335925,35133.0,123883.0,-29630.0,0.0,465311.0,,,0.0,465311.0,0.0,0,13.85,727174.0,27503.0,,239389.0,49977.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,邁達康,
9962,,,,,,,,,,,,,,,,,,,,1124663.0,,,,,,,,,,,,,,,,,79284.0,902203,8087.0,135089.0,0.0,0.0,1045379.0,,,0.0,1045379.0,0.0,0,11.59,724419.0,400244.0,,61927.0,17357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,有益鋼鐵,
5820,8451281.0,,23621630.0,,,20269472.0,400602.0,,140893714.0,11281874.0,300000.0,245647.0,522417.0,8233702.0,5530584.0,,151931.0,75041.0,1635924.0,246273163.0,,,840151.0,,5746601.0,12000655.0,379732.0,,169315508.0,,,,5008056.0,368164.0,75537.0,689379.0,212608508.0,30991080,0.0,2822626.0,-176955.0,0.0,,,,27904.0,33664655.0,0.0,0,10.85,,,,,,,,,,,24308997.0,,0.0,,350347.0,11056736.0,,3877989.0,3000000.0,250000.0,33636751.0,,,,,,,,,,,,,,,,,,日盛金控,
4707,,,,,,,,,,,,,,,,,,,,501135321.0,,,,,,,,,,,,,,,,,467927143.0,2222465,892471.0,672810.0,411314.0,-94830.0,4104230.0,,,29103948.0,33208178.0,7271000.0,0,19.09,468045935.0,33089386.0,,452054182.0,15872961.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,磐亞,
2807.0,29274099.0,68534106.0,20458887.0,172750.0,1950000.0,32531005.0,111724.0,,360762604.0,230156830.0,,,,151245.0,5563504.0,,3157050.0,2397891.0,3271338.0,758493033.0,45985672.0,,7533988.0,3227.0,,12060209.0,35311.0,,576902709.0,55559925.0,,,13120022.0,1915124.0,592787.0,2378547.0,716087521.0,29105720,5786031.0,6905319.0,608442.0,,42405512.0,,,,42405512.0,0.0,0,14.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,渣打銀行,
2837.0,3291892.0,11965289.0,72896.0,,,8393279.0,75401.0,,98768620.0,12143114.0,18200000.0,63354.0,,1487823.0,6195106.0,19729.0,123345.0,5645405.0,630757.0,167076010.0,3584258.0,,32.0,,1793634.0,1488155.0,,,141034850.0,,,,10176.0,155208.0,66499.0,625004.0,148757816.0,15257680,143846.0,3059655.0,-142987.0,0.0,,,,,18318194.0,0.0,154359,12.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,凱基銀行,
2872.0,641926.0,6050000.0,17137577.0,,,166011.0,69074.0,,,20024062.0,,,,1048896.0,1114.0,,206.0,61309.0,7376.0,45207551.0,7329000.0,,163.0,,31312853.0,58167.0,58750.0,,,,,,0.0,370707.0,,24108.0,39153748.0,5161650,0.0,1018246.0,-126093.0,,,,,,6053803.0,0.0,0,11.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台灣票券,
2873.0,151546.0,1912.0,27073195.0,,0.0,207618.0,91353.0,,,19918878.0,,,,2670733.0,26885.0,,,14204.0,422262.0,50578586.0,8910000.0,,24398.0,,33019466.0,936578.0,,,,,,,,767614.0,650.0,473309.0,44132015.0,4329159,0.0,2110803.0,6609.0,,,,,,6446571.0,0.0,0,14.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,大中票券,
2874.0,45423.0,0.0,32339533.0,,0.0,326577.0,239571.0,,,27772153.0,,,,0.0,248142.0,,445.0,172546.0,19991.0,61164381.0,5455000.0,,0.0,,47008627.0,108148.0,,,,,,,,496751.0,5873.0,38573.0,53112972.0,5408000,2.0,2647948.0,-4541.0,,,,,,8051409.0,0.0,0,14.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,萬通票券,
2893.0,23140511.0,120850612.0,19512146.0,,,18161708.0,0.0,,444641614.0,38968490.0,10622757.0,,,5787462.0,6914949.0,,1502834.0,919410.0,2221463.0,693243956.0,4152993.0,,3464639.0,,0.0,9784681.0,264515.0,,614516605.0,18500000.0,,,3364380.0,606139.0,373868.0,1586432.0,656614252.0,26197534,870795.0,8779843.0,781532.0,,36629704.0,,,,36629704.0,0.0,0,13.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,新光銀行,
2894.0,106850.0,,22746840.0,,2979881.0,196534.0,90172.0,,,17759850.0,,,,1120170.0,206993.0,,,32952.0,52249.0,45292491.0,7085000.0,,0.0,,31776058.0,89568.0,,,,,,,,354227.0,2601.0,52400.0,39359854.0,3291113,0.0,2543644.0,97880.0,,,,,,5932637.0,0.0,0,18.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,大慶票券,
2895.0,4186300.0,47003570.0,14951049.0,0.0,1952061.0,2193318.0,127302.0,0.0,202807580.0,4924196.0,1071615.0,0.0,0.0,2210365.0,9371836.0,,1048502.0,690445.0,530837.0,293068976.0,7096606.0,0.0,9978.0,0.0,500122.0,2511757.0,15256.0,0.0,258220132.0,9301400.0,0.0,0.0,462027.0,286330.0,141613.0,275717.0,278820938.0,13349730,4500.0,953047.0,-62874.0,-3508.0,14240895.0,,,7143.0,14248038.0,420059.0,0,10.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,陽信銀行,
5827.0,2555095.0,25291867.0,785679.0,,4777726.0,1586019.0,45491.0,,75066684.0,1657790.0,5517091.0,,,429839.0,1765144.0,,46405.0,33800.0,201587.0,119760217.0,1057316.0,,100602.0,,,2219059.0,1847.0,,104892857.0,3000000.0,,,12672.0,315396.0,244818.0,119162.0,111963729.0,6707828,298587.0,832420.0,-42347.0,,7796488.0,,,,7796488.0,0.0,0,11.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,華泰銀行,
5830.0,1568318.0,22587444.0,1839732.0,,699901.0,388615.0,0.0,,96230478.0,2005933.0,3535588.0,,,182484.0,1364750.0,691906.0,109246.0,233766.0,78482.0,131516643.0,114090.0,,237.0,,,721644.0,14909.0,,121910933.0,1500000.0,,,,448132.0,116757.0,362996.0,125189698.0,4919543,892589.0,508253.0,6560.0,,6326945.0,,,,6326945.0,0.0,0,12.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,三信商銀,
5833.0,1875431.0,,714501.0,,,438938.0,26709.0,,10972030.0,4237943.0,310732.0,,,,56780.0,209494.0,6707.0,129103.0,273300.0,19251668.0,0.0,,,,,3374759.0,61317.0,,,,0.0,,181564.0,82093.0,,1615805.0,5315538.0,5000000,3328301.0,2310806.0,3297023.0,,,,,,13936130.0,0.0,0,27.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,元大證金,
5835.0,68239741.0,151945066.0,163059557.0,837179.0,7645763.0,120778165.0,,68479.0,1031105321.0,67908890.0,51395078.0,1626674.0,,280294167.0,22616823.0,2716584.0,7374860.0,1446414.0,7681266.0,1986740027.0,56985225.0,1497500.0,11271187.0,,58681600.0,15156034.0,,,1615860463.0,52417213.0,,,36145158.0,2035564.0,554656.0,4882804.0,1855487404.0,64668494,23971498.0,38191471.0,982170.0,,127813633.0,,,3438990.0,131252623.0,0.0,0,19.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,國泰世華,
5836.0,74257224.0,91888019.0,73231661.0,285784.0,20179897.0,88146920.0,411519.0,,1102747108.0,69228489.0,209762227.0,135557.0,,16339822.0,11294121.0,1720295.0,1625376.0,370189.0,4134747.0,1765758955.0,83355116.0,,28000514.0,852396.0,27945876.0,28795930.0,1588497.0,,1351974078.0,65271143.0,,,37850450.0,1876127.0,398957.0,4614527.0,1632523611.0,82065712,13856908.0,34186059.0,3126665.0,0.0,133235344.0,,,0.0,133235344.0,0.0,0,16.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台北富邦,
5838.0,48142931.0,122085753.0,40288320.0,6132.0,0.0,33313427.0,1773331.0,,1406612677.0,80367723.0,310881004.0,75532.0,,35115925.0,28674054.0,6873100.0,320600.0,2035220.0,1108524.0,2117674253.0,131875899.0,,20656004.0,86820.0,18183206.0,20806659.0,1387296.0,,1739937046.0,31650000.0,,,7482047.0,5907404.0,6022050.0,2985917.0,1986980348.0,63089000,24694777.0,45337234.0,-2427106.0,0.0,130693905.0,,,0.0,130693905.0,0.0,0,20.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,華南銀行,
5839.0,9985845.0,39581124.0,25927876.0,19568.0,10797635.0,57869775.0,1323233.0,,106857949.0,110316005.0,,5196853.0,388947.0,40435872.0,2005038.0,1511738.0,,259170.0,1373747.0,413850375.0,6711620.0,,9950688.0,,70644248.0,4066476.0,625467.0,,127804397.0,15968437.0,,,61661346.0,395055.0,501034.0,1084047.0,299412815.0,61603994,28704680.0,24803538.0,-1016282.0,0.0,114095930.0,,,341630.0,114437560.0,0.0,0,18.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中華開發資本,
5840.0,350657.0,1430095.0,107504302.0,,110000.0,1362405.0,771753.0,,,69602315.0,,3765178.0,,656596.0,617541.0,,1244.0,22037.0,63631.0,186257754.0,12890000.0,,74283.0,,146310132.0,793589.0,32453.0,,,,,,,1256699.0,37894.0,107140.0,161502190.0,18090000,335272.0,6054438.0,275854.0,,,,,,24755564.0,0.0,0,13.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,國際票券,
5841.0,84431256.0,125125631.0,74994645.0,910113.0,0.0,165594643.0,976140.0,6323343.0,1272380866.0,295394274.0,61274934.0,2022173.0,,3051379.0,34228904.0,,12195178.0,5911307.0,10529249.0,2155344035.0,48409512.0,7384030.0,27915294.0,255112.0,61038194.0,45532625.0,1420066.0,,1731169325.0,58269949.0,,,15656655.0,5140976.0,272276.0,5958295.0,2008422309.0,78622897,17182059.0,55654708.0,-4608902.0,,146850762.0,,,70964.0,146921726.0,0.0,0,18.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中信銀,
5842.0,544617.0,,133085711.0,,1966157.0,1072383.0,,,,80127802.0,500000.0,,,1303700.0,362205.0,2560415.0,3303.0,89030.0,27647.0,221642970.0,21259000.0,,1352.0,,163869633.0,809067.0,124310.0,,,,,,,3282308.0,62.0,179726.0,189525458.0,13114411,320929.0,17386645.0,1295527.0,0.0,,,,,32117512.0,0.0,0,24.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,兆豐票券,
5843.0,360935484.0,185457144.0,44481040.0,0.0,5451889.0,159597172.0,0.0,0.0,1654577193.0,184449844.0,182739356.0,2781252.0,0.0,13289210.0,14519251.0,673875.0,0.0,3452230.0,7179530.0,2819584470.0,471876730.0,32330245.0,13867052.0,0.0,46532108.0,39266610.0,5120725.0,0.0,1937157459.0,43900000.0,0.0,0.0,8448409.0,10509137.0,2037961.0,7668909.0,2618715345.0,77000000,46499431.0,77709261.0,-339567.0,0.0,200869125.0,0.0,,0.0,200869125.0,0.0,0,26.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,兆豐商銀,
5844.0,52528179.0,162586971.0,41551918.0,,,59683527.0,2633667.0,,1431260245.0,85532583.0,304110961.0,856625.0,,28242811.0,27729949.0,5848151.0,288446.0,1604808.0,2224759.0,2206683600.0,141375782.0,69243.0,14906202.0,7973.0,10966322.0,56305037.0,2422777.0,,1734623649.0,42700000.0,,,57020964.0,5636839.0,5750211.0,3310974.0,2075095973.0,66351000,19669729.0,41759944.0,3806954.0,0.0,131587627.0,,,0.0,131587627.0,0.0,0,19.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,第一銀行,
5847.0,21317544.0,57907807.0,283198494.0,0.0,0.0,56093380.0,159549.0,0.0,828238170.0,71157160.0,8593699.0,0.0,0.0,15499801.0,18486668.0,1057348.0,5457944.0,181998.0,1563680.0,1368913242.0,47645621.0,0.0,5838296.0,0.0,6254291.0,15554501.0,409930.0,0.0,1157482350.0,47500000.0,0.0,0.0,2195311.0,380251.0,745553.0,1452548.0,1285458652.0,49850000,12573696.0,20170387.0,156143.0,0.0,82750226.0,,,704364.0,83454590.0,0.0,0,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,玉山銀行,
5848.0,13582686.0,39353726.0,40725756.0,,1942716.0,83128989.0,175641.0,,703149360.0,214044825.0,1953739.0,642284.0,,6281570.0,17464449.0,251328.0,1541406.0,4490988.0,3679319.0,1132408782.0,49834471.0,,14522005.0,,33433856.0,19576004.0,1843047.0,,879515069.0,25000000.0,,,32131475.0,722565.0,249439.0,1895770.0,1058723701.0,49157526,3362989.0,19921242.0,992428.0,,73434185.0,,,250896.0,73685081.0,0.0,0,14.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台新銀行,
5849.0,34215330.0,61147642.0,25969402.0,0.0,0.0,118269246.0,1290258.0,,808898242.0,59755506.0,214417922.0,,,16029799.0,11002439.0,,1981735.0,2570192.0,1484973.0,1357032686.0,87589163.0,,11831968.0,6095.0,451771.0,17233408.0,855547.0,,1092091840.0,45087336.0,,,7943869.0,2880136.0,897440.0,2612201.0,1269480774.0,59616160,10413462.0,17649623.0,-127333.0,0.0,87551912.0,,,0.0,87551912.0,0.0,0,14.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,永豐銀行,
5850.0,3761789.0,24308997.0,15404110.0,,0.0,3644957.0,51815.0,,140893714.0,11281874.0,300000.0,,,789101.0,3682617.0,378126.0,109219.0,33927.0,271007.0,204911253.0,11056736.0,,70161.0,,964845.0,1532032.0,9243.0,,170073842.0,3000000.0,,,120985.0,129917.0,44321.0,227054.0,187229136.0,15369980,0.0,2245917.0,65320.0,0.0,17681217.0,,,900.0,17682117.0,0.0,0,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,日盛銀行,
5852.0,7332688.0,85619265.0,24375726.0,,0.0,12332649.0,3058196.0,,397268743.0,31039688.0,4955516.0,,,26175376.0,2149569.0,314808.0,2058637.0,194094.0,1495054.0,598370009.0,13072480.0,,2336752.0,,,10326621.0,325264.0,,496482959.0,15000000.0,,,12902996.0,736243.0,209163.0,731582.0,552124060.0,36496931,6116883.0,4240079.0,-607944.0,,46245949.0,,,0.0,46245949.0,0.0,0,12.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,元大銀行,
5854.0,38414812.0,705109511.0,41638773.0,,,14163506.0,1311307.0,,1905323210.0,52973404.0,10466449.0,106127.0,,105758143.0,38694337.0,2090943.0,3728060.0,1094684.0,625365.0,2921498631.0,240391110.0,,2178102.0,,32366468.0,36100395.0,288778.0,,2340266504.0,97880000.0,,,19197898.0,8546352.0,3415603.0,1103148.0,2781734358.0,68432520,35360741.0,36239090.0,-468463.0,0.0,139563888.0,,,200385.0,139764273.0,0.0,0,20.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,合庫,
5857.0,29033934.0,226656989.0,2205335.0,,1171587.0,7688589.0,139704.0,,1804190412.0,290049749.0,1270403.0,18985.0,,3690519.0,23964785.0,24351193.0,553016.0,4233902.0,2183930.0,2421403032.0,202365412.0,2476871.0,105971.0,,6226271.0,21538723.0,1017665.0,,1977568122.0,75697121.0,,,146415.0,13527055.0,6975682.0,1943913.0,2309589221.0,50000000,21748869.0,36755644.0,3309298.0,,,,,,111813811.0,0.0,0,22.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,土地銀行,
5858.0,119265293.0,585444072.0,166714218.0,5443.0,6173451.0,82279036.0,2301083.0,,2240652458.0,765521333.0,73044728.0,34792041.0,,70317917.0,97502611.0,,1048025.0,208406.0,9031706.0,4254301821.0,252738244.0,,3999496.0,225806.0,19036703.0,44813384.0,127506.0,,3409612039.0,15998240.0,,,1243698.0,232766904.0,18266259.0,7491439.0,4006319718.0,70000000,105496092.0,50961023.0,21524988.0,,247982103.0,,,,247982103.0,0.0,0,35.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,臺銀,
5862.0,3338015.0,33542534.0,557936.0,0.0,199781.0,1527932.0,101259.0,0.0,103162173.0,8900515.0,707940.0,0.0,0.0,62537.0,5700952.0,1837972.0,1463675.0,879997.0,846039.0,162829257.0,1118851.0,0.0,11997.0,0.0,0.0,2000824.0,0.0,0.0,146574270.0,2939000.0,0.0,0.0,13928.0,178245.0,35037.0,140416.0,153012568.0,9557900,0.0,264267.0,-5478.0,0.0,9816689.0,0.0,,0.0,9816689.0,0.0,0,10.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,板信銀行,
5870.0,16481870.0,162634241.0,65158959.0,,5970370.0,60079786.0,2006.0,,236675057.0,166634031.0,,0.0,,4656219.0,3722571.0,,25031445.0,1367494.0,1714308.0,750128357.0,72491518.0,,3699773.0,,,13198929.0,891241.0,,536976211.0,,,,12049888.0,3103534.0,1017545.0,9590567.0,653019206.0,66033000,,31240686.0,-164535.0,,,,,,97109151.0,0.0,0,14.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,花旗台灣,
5872.0,21279703.0,43636803.0,63624145.0,172551.0,,40734823.0,,55511.0,242504563.0,203121610.0,,,,211657.0,827492.0,,8252856.0,241797.0,4494714.0,629158225.0,106051493.0,,9290479.0,386869.0,,21036794.0,309059.0,,393838902.0,40775786.0,,,14469595.0,891221.0,824417.0,3052259.0,590926874.0,30000000,375180.0,7998626.0,-142455.0,,,,,,38231351.0,0.0,0,12.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,匯豐台灣,
5875.0,10167947.0,12106576.0,16727895.0,,,13170551.0,5345.0,,192177618.0,70570830.0,,,,225161.0,1526930.0,244027.0,98971.0,41479.0,197602.0,317260932.0,61736806.0,,3383478.0,,,3993820.0,71850.0,,220468512.0,,,,3540557.0,310725.0,10489.0,632798.0,294149035.0,22000000,,1076650.0,35247.0,,,,,,23111897.0,0.0,0,10.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,星展銀行,
18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273200,658800.0,,0.0,,,,,,,,0,12.44,613437.0,175173.0,788610.0,448758.0,,448758.0,-592148.0,339852.0,339852.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東亞證券,
19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290000,5009.0,,,,,,,,,,0,35.01,1575364.0,213459.0,1788823.0,690019.0,83588.0,773607.0,720207.0,,1015216.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,摩根證券,
20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000,114955.0,,,,,,,,,,0,11.94,151813.0,128634.0,280447.0,41579.0,,41579.0,-76087.0,238868.0,238868.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,遠智證券,
22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500000,,,,,,,,,,,0,9.84,445330.0,51366.0,496696.0,4615.0,,4615.0,-7919.0,,492081.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,富蘭德林,
102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000000,7855.0,,8917.0,0.0,,,,,,,0,9.97,7453697.0,505933.0,7959630.0,4958873.0,10054.0,4968927.0,-26069.0,,2990703.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,合庫證券,
104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000000,0.0,,31992.0,,,,,,,,0,11.38,9507420.0,899244.0,10406664.0,6766951.0,226068.0,6993019.0,381653.0,,3413645.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,臺銀證券,
116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11572127,1298456.0,,-146481.0,,,,,,,,0,17.96,38623073.0,4786151.0,43409224.0,22354522.0,242500.0,22597022.0,8061096.0,20785198.0,20812202.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,日盛證券,
138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220000,493492.0,,,,,,,,,,0,29.91,1365341.0,203160.0,1568501.0,901619.0,8922.0,910541.0,-55532.0,,657960.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,匯立證券,
144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700000,533245.0,,0.0,0.0,,,,,,,0,19.67,6568419.0,399189.0,6967608.0,3577291.0,46159.0,3623450.0,1110913.0,,3344158.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,美林證券,
147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1468210,797.0,,,,,,,,,,0,13.18,13252108.0,335313.0,13587421.0,11590753.0,61110.0,11651863.0,466551.0,,1935558.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,台灣摩根,
148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395000,0.0,,0.0,,,,,,,,0,57.8,3354891.0,335537.0,3690428.0,1359348.0,48046.0,1407394.0,1888034.0,,2283034.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,美商高盛,
152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135000,0.0,,0.0,,,,,,,,0,46.42,12482209.0,425412.0,12907621.0,7583461.0,55944.0,7639405.0,4133216.0,,5268216.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,瑞士信貸,
153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750000,0.0,,0.0,,,,,,,,0,0.0,5286255.0,305116.0,5591371.0,3825090.0,376.0,3825466.0,1015905.0,,1765905.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,德意志證券,
154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600000,314086.0,,0.0,,,,,,,,0,18.9,1217366.0,108355.0,1325721.0,191553.0,,191553.0,220082.0,,1134168.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,雷曼兄弟,
157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010000,0.0,,0.0,0.0,,0.0,0.0,,,,0,15.49,1929270.0,188475.0,2117745.0,548218.0,5171.0,553389.0,554356.0,,1564356.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,港商法興,
159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655000,247000.0,,0.0,,,,,,,,0,30.43,3496025.0,226024.0,3722049.0,1640129.0,88759.0,1728888.0,1091161.0,,1993161.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,花旗環球,
165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1265000,,,,,,,,,,,0,22.98,8814292.0,327145.0,9141437.0,6135423.0,98442.0,6233865.0,1642572.0,,2907572.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,瑞銀證券,
166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615000,0.0,,0.0,,,,,,,,0,6.57,343984.0,132981.0,476965.0,40413.0,32767.0,73180.0,-211215.0,,403785.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,聯昌證券,
218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7137143,0.0,,53153.0,,,,,,,,0,14.57,15607684.0,776974.0,16384658.0,5958792.0,23564.0,5982356.0,3211937.0,10402233.0,10402302.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,亞東證券,
